,timestamp_1,raw_current_1,raw_power_1,offset_current_1,offset_power_1,o_scope_data_1,timestamp_2,raw_current_2,raw_power_2,offset_current_2,offset_power_2,o_scope_data_2,timestamp_3,raw_current_3,raw_power_3,offset_current_3,offset_power_3,o_scope_data_3
19,2025-02-24 15:48:25.811405,0.769809619,3.849048095,0.4517554388,2.2587771940000003,,2025-02-24 15:48:49.591648,0.633092855,3.165464275,0.31503867480000003,1.5751933740000001,,2025-02-24 15:49:12.547208,0.642039837,3.210199185,0.3239856568,1.6199282840000002,
20,2025-02-24 15:48:26.215816,0.677794192,3.38897096,0.35974001180000004,1.7987000590000002,,2025-02-24 15:48:49.996979,0.639317023,3.1965851150000004,0.32126284280000006,1.6063142140000002,,2025-02-24 15:49:12.953502,0.724309242,3.62154621,0.40625506180000004,2.031275309,
21,2025-02-24 15:48:26.591114,0.659127877,3.295639385,0.3410736968,1.705368484,,2025-02-24 15:48:50.404844,0.639480678,3.19740339,0.3214264978,1.607132489,,2025-02-24 15:49:13.328230,0.752688868,3.76344434,0.43463468780000003,2.173173439,
22,2025-02-24 15:48:27.026987,0.65802738,3.2901369000000003,0.33997319980000007,1.6998659990000005,,2025-02-24 15:48:50.797685,0.653828785,3.269143925,0.3357746048,1.678873024,,2025-02-24 15:49:13.766612,0.779332682,3.8966634100000004,0.4612785018000001,2.306392509,
23,2025-02-24 15:48:27.427379,0.64519783,3.2259891499999997,0.3271436498,1.635718249,,2025-02-24 15:48:51.170248,0.65717174,3.2858587,0.3391175598,1.6955877990000001,,2025-02-24 15:49:14.171309,0.80070015,4.003500750000001,0.4826459698000001,2.4132298490000004,
24,2025-02-24 15:48:27.835323,0.643530059,3.2176502950000003,0.32547587880000006,1.6273793940000003,,2025-02-24 15:48:51.607413,0.657014843,3.285074215,0.33896066280000003,1.694803314,,2025-02-24 15:49:14.570726,0.798238507,3.9911925349999997,0.4801843268,2.400921634,
25,2025-02-24 15:48:28.205346,0.644803143,3.2240157149999997,0.3267489628,1.633744814,,2025-02-24 15:48:52.013204,0.665131149,3.325655745,0.34707696880000005,1.7353848440000004,,2025-02-24 15:49:14.976823,0.756935403,3.7846770149999998,0.43888122279999997,2.194406114,
26,2025-02-24 15:48:28.633894,0.638183414,3.1909170700000002,0.3201292338,1.600646169,,2025-02-24 15:48:52.408481,0.665530359,3.327651795,0.34747617880000004,1.7373808940000002,,2025-02-24 15:49:15.350125,0.78388603,3.91943015,0.46583184980000003,2.329159249,
27,2025-02-24 15:48:29.038072,0.734300438,3.67150219,0.4162462578,2.081231289,,2025-02-24 15:48:52.814958,0.662697963,3.3134898149999996,0.34464378279999996,1.7232189139999998,,2025-02-24 15:49:15.775965,0.706640724,3.53320362,0.3885865438,1.942932719,
28,2025-02-24 15:48:29.445660,0.731806987,3.659034935,0.41375280680000004,2.068764034,,2025-02-24 15:48:53.187087,0.725053038,3.62526519,0.4069988578,2.034994289,,2025-02-24 15:49:16.182705,0.662527618,3.31263809,0.34447343780000006,1.7223671890000003,
29,2025-02-24 15:48:29.850766,0.731199299,3.655996495,0.41314511880000004,2.0657255940000003,,2025-02-24 15:48:53.610197,0.792205138,3.96102569,0.47415095780000005,2.3707547890000003,,2025-02-24 15:49:16.588174,0.633951856,3.16975928,0.31589767580000006,1.5794883790000003,
30,2025-02-24 15:48:30.218444,0.728639129,3.6431956450000005,0.41058494880000007,2.0529247440000002,,2025-02-24 15:48:54.022939,0.760689095,3.803445475,0.44263491480000006,2.2131745740000004,,2025-02-24 15:49:16.962991,0.649333586,3.24666793,0.33127940580000004,1.6563970290000003,
31,2025-02-24 15:48:30.655058,0.732256921,3.6612846049999996,0.41420274079999997,2.071013704,,2025-02-24 15:48:54.395856,0.779773581,3.8988679050000004,0.46171940080000007,2.308597004,,2025-02-24 15:49:17.394061,0.670275834,3.35137917,0.35222165380000003,1.7611082690000002,
32,2025-02-24 15:48:31.062184,0.805468252,4.02734126,0.48741407180000007,2.4370703590000002,,2025-02-24 15:48:54.820540,0.739879383,3.699396915,0.4218252028,2.109126014,,2025-02-24 15:49:17.797648,0.70471571,3.52357855,0.3866615298,1.933307649,
33,2025-02-24 15:48:31.464946,0.791668059,3.958340295,0.47361387880000005,2.3680693940000004,,2025-02-24 15:48:55.226357,0.709948426,3.54974213,0.3918942458,1.959471229,,2025-02-24 15:49:18.188806,0.72759776,3.6379888,0.4095435798,2.0477178990000002,
34,2025-02-24 15:48:31.867182,0.751416614,3.75708307,0.43336243380000006,2.1668121690000004,,2025-02-24 15:48:55.624775,0.676382232,3.38191116,0.35832805180000005,1.7916402590000002,,2025-02-24 15:49:18.562376,0.764204571,3.8210228550000003,0.4461503908000001,2.2307519540000005,
35,2025-02-24 15:48:32.239587,0.710091262,3.5504563099999995,0.39203708179999996,1.9601854089999997,,2025-02-24 15:48:56.030444,0.653953455,3.269767275,0.33589927480000004,1.6794963740000002,,2025-02-24 15:49:19.005396,0.795532011,3.9776600550000003,0.47747783080000006,2.387389154,
36,2025-02-24 15:48:32.674948,0.701369973,3.5068498650000004,0.38331579280000005,1.9165789640000002,,2025-02-24 15:48:56.452923,0.653589956,3.2679497800000004,0.33553577580000005,1.6776788790000001,,2025-02-24 15:49:19.402307,0.797868146,3.98934073,0.4798139658,2.399069829,
37,2025-02-24 15:48:33.079957,0.688978734,3.44489367,0.3709245538,1.8546227690000001,,2025-02-24 15:48:56.839630,0.710669598,3.55334799,0.3926154178,1.963077089,,2025-02-24 15:49:19.802421,0.786135952,3.93067976,0.4680817718,2.340408859,
38,2025-02-24 15:48:33.471955,0.678592147,3.392960735,0.36053796680000005,1.8026898340000002,,2025-02-24 15:48:57.236531,0.748255518,3.74127759,0.4302013378,2.151006689,,2025-02-24 15:49:20.208639,0.746042749,3.730213745,0.4279885688,2.139942844,
39,2025-02-24 15:48:33.849250,0.635286653,3.176433265,0.3172324728,1.586162364,,2025-02-24 15:48:57.640743,0.783848228,3.91924114,0.4657940478,2.328970239,,2025-02-24 15:49:20.589672,0.740760677,3.703803385,0.42270649680000005,2.1135324840000003,
40,2025-02-24 15:48:34.271488,0.635795468,3.17897734,0.3177412878,1.588706439,,2025-02-24 15:48:58.049173,0.757275826,3.78637913,0.4392216458,2.196108229,,2025-02-24 15:49:21.013904,0.769938527,3.849692635,0.4518843468,2.259421734,
41,2025-02-24 15:48:34.679317,0.63506306,3.1753153000000003,0.31700887980000003,1.585044399,,2025-02-24 15:48:58.422588,0.704139458,3.52069729,0.3860852778,1.930426389,,2025-02-24 15:49:21.414711,0.635705112,3.17852556,0.31765093180000004,1.5882546590000002,
42,2025-02-24 15:48:35.085156,0.68103032,3.4051516,0.3629761398,1.814880699,,2025-02-24 15:48:58.854837,0.694210995,3.4710549750000004,0.37615681480000007,1.8807840740000004,,2025-02-24 15:49:21.821368,0.650557134,3.25278567,0.33250295380000006,1.6625147690000004,
43,2025-02-24 15:48:35.484837,0.743347679,3.716738395,0.4252934988,2.126467494,,2025-02-24 15:48:59.259951,0.656979119,3.2848955949999996,0.33892493879999996,1.6946246939999998,,2025-02-24 15:49:22.199930,0.651438434,3.25719217,0.33338425380000003,1.6669212690000001,
44,2025-02-24 15:48:35.869313,0.750741472,3.75370736,0.4326872918,2.1634364589999997,,2025-02-24 15:48:59.665063,0.774169986,3.87084993,0.4561158058,2.280579029,,2025-02-24 15:49:22.624653,0.650935388,3.2546769399999995,0.33288120779999997,1.6644060389999997,
45,2025-02-24 15:48:36.302857,0.756478776,3.78239388,0.43842459580000004,2.192122979,,2025-02-24 15:49:00.068500,0.800291794,4.00145897,0.48223761379999996,2.4111880689999996,,2025-02-24 15:49:23.034364,0.643286922,3.2164346100000003,0.32523274180000006,1.6261637090000003,
46,2025-02-24 15:48:36.703030,0.81549669,4.07748345,0.49744250980000004,2.487212549,,2025-02-24 15:49:00.448459,0.792424181,3.962120905,0.4743700008,2.371850004,,2025-02-24 15:49:23.437274,0.642558715,3.2127935749999996,0.32450453479999997,1.6225226739999998,
47,2025-02-24 15:48:37.104286,0.787163762,3.9358188100000002,0.46910958180000006,2.3455479090000004,,2025-02-24 15:49:00.871365,0.793478076,3.96739038,0.4754238958,2.377119479,,2025-02-24 15:49:23.827964,0.6419575,3.2097875,0.3239033198,1.6195165989999998,
48,2025-02-24 15:48:37.472377,0.797162778,3.98581389,0.47910859780000004,2.395542989,,2025-02-24 15:49:01.275317,0.769682758,3.84841379,0.4516285778,2.258142889,,2025-02-24 15:49:24.213946,0.773385478,3.86692739,0.45533129780000003,2.276656489,
49,2025-02-24 15:48:37.909202,0.796109498,3.9805474899999997,0.4780553178,2.390276589,,2025-02-24 15:49:01.683177,0.74540034,3.7270016999999998,0.4273461598,2.136730799,,2025-02-24 15:49:24.647728,0.794193345,3.9709667250000003,0.47613916480000007,2.3806958240000005,
